593.0,496.75999999999999,464.72000000000003,451.54000000000002,508.0,204.62,385.25999999999999,-39.483000000000004,-107.15000000000001,-116.76000000000001,-3440.3000000000002,-1854.0,-3337.5999999999999,639.0,433.20999999999998,492.68000000000001,377.01999999999998,451.25999999999999,418.62,183.69999999999999,28.515000000000001,-414.85000000000002,-218.16,-120.40000000000001,-1856.3,-1414.0999999999999,0.0
622.0,505.60000000000002,462.43000000000001,453.99000000000001,507.97000000000003,187.34999999999999,381.08999999999997,239.61000000000001,55.222999999999999,-3.6031,-166.96000000000001,-137.58000000000001,-540.24000000000001,668.0,401.14999999999998,480.77999999999997,340.43000000000001,438.72000000000003,395.93000000000001,118.45999999999999,215.31999999999999,22.491,-60.568999999999996,-109.81999999999999,-138.86000000000001,98.891000000000005,1.0
666.0,463.43000000000001,485.87,402.41000000000003,508.0,175.00999999999999,369.88,189.88,-6.5172999999999996,-26.171999999999997,-979.90999999999997,-69.968999999999994,-972.86000000000001,712.0,438.31999999999999,490.22000000000003,480.63999999999999,442.92000000000002,414.58999999999997,168.97,178.56999999999999,-62.783999999999999,-70.438999999999993,1134.9000000000001,-705.95000000000005,-2642.0999999999999,2.0
709.0,476.31,484.94999999999999,438.97000000000003,507.99000000000001,205.0,422.99000000000001,221.16,48.963000000000001,-11.975999999999999,-1646.8,-1860.3,-114.39,755.0,311.81999999999999,499.83999999999997,514.54999999999995,438.30000000000001,408.12,184.34,144.25,22.909000000000002,-175.34,-3285.8000000000002,-2949.3000000000002,-41.451000000000001,3.0
753.0,484.25999999999999,503.04000000000002,375.73000000000002,508.00999999999999,181.50999999999999,422.27999999999997,235.13999999999999,35.195,-72.986999999999995,470.29000000000002,-1927.4000000000001,20.561999999999998,799.0,433.36000000000001,493.27999999999997,511.19999999999999,439.05000000000001,435.00999999999999,200.69999999999999,185.75999999999999,-176.75999999999999,-161.99000000000001,1992.4000000000001,-1039.3,430.13999999999999,4.0
841.0,445.88999999999999,499.06999999999999,415.10000000000002,508.17000000000002,193.15000000000001,458.05000000000001,248.62,74.162999999999997,-51.383999999999993,684.15999999999997,-4638.6000000000004,1609.2,887.0,420.00999999999999,495.73000000000002,511.0,440.07999999999998,410.35000000000002,139.30000000000001,169.75,-178.30000000000001,-186.55000000000001,473.81,-2814.9000000000001,1184.3,5.0
885.0,456.44999999999999,489.39999999999998,426.94,508.49000000000001,205.30000000000001,471.79000000000002,258.68000000000001,72.992000000000004,-55.905000000000001,-4054.5,2384.0,-2981.9000000000001,931.0,423.76999999999998,503.36000000000001,510.99000000000001,439.73000000000002,462.08999999999997,256.52999999999997,24.491,19.02,-195.38999999999999,-2862.3000000000002,2549.1999999999998,-4618.8999999999996,6.0
987.0,468.19999999999999,487.75,438.88999999999999,508.05000000000001,183.83000000000001,437.70999999999998,105.27,33.139000000000003,-59.228000000000002,66.322000000000003,-6853.0,-8.4606999999999992,1033.0,331.02999999999997,503.31999999999999,511.35000000000002,441.01999999999998,456.63999999999999,237.56,85.180999999999997,-74.816000000000003,-165.25,-184.71000000000001,-4490.3999999999996,2169.5999999999999,7.0
1045.0,484.07999999999998,497.26999999999998,452.63,508.01999999999998,179.84,441.63999999999999,205.94999999999999,107.91,-74.831000000000003,569.45000000000005,103.56,-484.07999999999998,1091.0,458.54000000000002,498.63999999999999,506.08999999999997,431.88999999999999,407.06,48.085000000000001,238.00999999999999,0.51951999999999998,-51.373000000000005,964.32000000000005,1495.4000000000001,379.12,8.0
1133.0,487.48000000000002,483.94,450.60000000000002,508.05000000000001,181.90000000000001,426.31999999999999,268.81999999999999,50.933999999999997,-89.952999999999989,-437.44,-6374.8999999999996,1718.7,1179.0,334.04000000000002,504.41000000000003,507.08999999999997,426.51999999999998,423.48000000000002,28.266999999999999,181.88,30.122,-153.50999999999999,-621.92999999999995,-4489.8000000000002,1854.2,9.0
